material_id,cpse_name,cpse_material_code,category,noun,modifier,description,unit_of_measure,attribute_values,technical_spec,unspsc_code,functional_equivalent_group,common_national_material_code,is_duplicate,ai_match_confidence,best_match_material_id,best_match_cpse,best_match_code,best_match_description
412,SAIL,SA000412,Fasteners,BOLT,FLANGE,BOLT (FLANGE) Thread Pitch:HIGH,NOS,"{'Diameter': '8""', 'Length': '20FT', 'Thread Pitch': 'HIGH', 'Material Grade': 'CAST IRON', 'Finish': 'HEAVY'}","Diameter: 8"" | Length: 20FT | Thread Pitch: HIGH | Material Grade: CAST IRON | Finish: HEAVY",31160064,412,CNMC-000412,False,61.9,409,ONGC,ON000409,BOLT-FLANGE Finish:HEAVY
803,SAIL,SA000803,Gaskets & Seals,O-RING,PTFE,O-RING PTFE STD,NOS,{},,31180009,803,CNMC-000803,False,56.9,838,GAIL,GA000838,O-RING PTFE SPECIAL
362,GAIL,GA000362,Fasteners,STUD,FLANGE,STUD-FLANGE Material Grade:ALLOY STEEL,NOS,"{'Diameter': '1/2""', 'Length': '10FT', 'Thread Pitch': 'STD', 'Material Grade': 'ALLOY STEEL', 'Finish': 'HIGH'}","Diameter: 1/2"" | Length: 10FT | Thread Pitch: STD | Material Grade: ALLOY STEEL | Finish: HIGH",31160032,359,CNMC-000359,True,100.0,359,BHEL,BH000359,STUD-FLANGE Material Grade:ALLOY STEEL
863,IOCL,IO000863,Gaskets & Seals,SEAL,RUBBER,SEAL RUBBER SPECIAL,EACH,{},,31180047,863,CNMC-000863,False,48.7,804,SAIL,SA000804,SEAL PTFE SPECIAL
814,BHEL,BH000814,Pipes & Tubes,TUBE,GALVANIZED,TUBE GALVANIZED SPECIAL,FOOT,{},,27100037,814,CNMC-000814,False,52.0,766,ONGC,ON000766,TUBE GALVANIZED HEAVY
661,NTPC,NT000661,Gaskets & Seals,SEAL,METAL JACKETED,SEAL-METAL JACKETED Pressure Rating:300 PSI,NOS,"{'Inner Diameter': '3""', 'Outer Diameter': '1""', 'Thickness': '15mm', 'Material': 'STAINLESS STEEL 304', 'Pressure Rating': '300 PSI'}","Inner Diameter: 3"" | Outer Diameter: 1"" | Thickness: 15mm | Material: STAINLESS STEEL 304 | Pressure Rating: 300 PSI",31180047,661,CNMC-000661,False,64.2,660,HPCL,HP000660,"SEAL-METAL JACKETED Inner Diameter:3"""
213,NTPC,NT000213,Bearings,BEARING,THRUST,"BEARING, THRUST Seal Type:HEAVY",NOSS,"{'Inside Diameter': '4""', 'Outside Diameter': '3""', 'Width': '12mm', 'Load Rating': '100HP', 'Seal Type': 'HEAVY'}","Inside Diameter: 4"" | Outside Diameter: 3"" | Width: 12mm | Load Rating: 100HP | Seal Type: HEAVY",31170062,213,CNMC-000213,False,63.8,212,IOCL,IO000212,"THRUST TYPE BEARING Outside Diameter:3"""
80,HPCL,HP000080,Pipes & Tubes,TUBE,CARBON STEEL,"TUBE CARBON STEL TYPE Diameter:8""",FOOT,"{'Diameter': '8""', 'Wall Thickness': '5mm', 'Length': '3M', 'Material Grade': 'BRONZE', 'End Type': 'HIGH'}","Diameter: 8"" | Wall Thickness: 5mm | Length: 3M | Material Grade: BRONZE | End Type: HIGH",27100037,80,CNMC-000080,False,67.0,82,NTPC,NT000082,TUBE CARBON STEEL TYPE Length:3M
149,HPCL,HP000149,Valves,VALVE,BUTTERFLY,VALVE (BUTTERFLY) Temperature Rating:25HP,NOS,"{'Size': '2""', 'Pressure Rating': '2500 PSI', 'Body Material': 'STAINLESS STEEL 316', 'End Connection': 'STD', 'Temperature Rating': '25HP'}","Size: 2"" | Pressure Rating: 2500 PSI | Body Material: STAINLESS STEEL 316 | End Connection: STD | Temperature Rating: 25HP",40140061,148,CNMC-000148,True,88.7,151,NTPC,NT000151,VALVE BUTTERFLY TYPE Temperature Rating:25HP
500,SAIL,SA000500,Pumps,PUMP,SUBMERSIBLE,PUMP (SUBMERSIBLE) Speed:HEAVY,EACH,"{'Flow Rate': '50 M3/H', 'Head': 'HIGH', 'Power': '50HP', 'Speed': 'HEAVY', 'Impeller Material': 'STAINLESS STEEL 316'}",Flow Rate: 50 M3/H | Head: HIGH | Power: 50HP | Speed: HEAVY | Impeller Material: STAINLESS STEEL 316,40150077,500,CNMC-000500,True,100.0,504,BHEL,BH000504,pump-submersible speed:heavy
590,CCL,CC000590,Electrical,MOTOR,HV,MOTOR-HV Current Rating:5HP,METER,"{'Voltage': '6.6KV', 'Current Rating': '5HP', 'Power Rating': '10HP', 'Conductor Material': 'CAST IRON', 'Insulation Type': 'LIGHT'}",Voltage: 6.6KV | Current Rating: 5HP | Power Rating: 10HP | Conductor Material: CAST IRON | Insulation Type: LIGHT,26000034,589,CNMC-000589,True,88.5,589,BPCL,BP000589,MOTOR HV TYPE Current Rating:5HP
276,CCL,CC000276,Bearings,BEARING,ROLLER,BEARING-ROLLER Load Rating:5KW,NOS,"{'Inside Diameter': '1/2""', 'Outside Diameter': '4""', 'Width': '3mm', 'Load Rating': '5KW', 'Seal Type': 'LIGHT'}","Inside Diameter: 1/2"" | Outside Diameter: 4"" | Width: 3mm | Load Rating: 5KW | Seal Type: LIGHT",31170062,275,CNMC-000275,True,87.6,275,SAIL,SA000275,roller type bearing load rating:5kw
454,HPCL,HP000454,Pumps,PUMP,SUBMERSIBLE,PUMP (SUBMERSIBLE) Power:50KW,EACH,"{'Flow Rate': '50 M3/H', 'Head': 'HEAVY', 'Power': '50KW', 'Speed': 'STD', 'Impeller Material': 'ALLOY STEEL'}",Flow Rate: 50 M3/H | Head: HEAVY | Power: 50KW | Speed: STD | Impeller Material: ALLOY STEEL,40150077,453,CNMC-000453,True,82.7,453,CCL,CC000453,submersible type pump power:50kw
808,BHEL,BH000808,Bearings,BEARING,BALL,BEARING BALL STD,NOS,{},,31170062,786,CNMC-000786,True,80.0,786,NTPC,NT000786,BEARING BALL STD
134,GAIL,GA000134,Valves,VALVE,GATE,"VALVE-GATE Size:10""",NOS,"{'Size': '10""', 'Pressure Rating': '600 PSI', 'Body Material': 'ALLOY STEEL', 'End Connection': 'HEAVY', 'Temperature Rating': '5HP'}","Size: 10"" | Pressure Rating: 600 PSI | Body Material: ALLOY STEEL | End Connection: HEAVY | Temperature Rating: 5HP",40140061,134,CNMC-000134,False,61.6,133,BHEL,BH000133,VALVE-GATE Temperature Rating:5HP
603,SAIL,SA000603,Gaskets & Seals,GASKET,RUBBER,"GASKET, RUBBER Thickness:12mm",EACH,"{'Inner Diameter': '4""', 'Outer Diameter': '4""', 'Thickness': '12mm', 'Material': 'CAST IRON', 'Pressure Rating': '900 PSI'}","Inner Diameter: 4"" | Outer Diameter: 4"" | Thickness: 12mm | Material: CAST IRON | Pressure Rating: 900 PSI",31180096,603,CNMC-000603,False,60.6,604,BPCL,BP000604,"gasket-rubber outer diameter:4"""
550,GAIL,GA000550,Electrical,SWITCH,CONTROL,SWITCH-CONTROL Current Rating:15HP,EACH,"{'Voltage': '33KV', 'Current Rating': '15HP', 'Power Rating': '50KW', 'Conductor Material': 'STAINLESS STEEL 316', 'Insulation Type': 'HEAVY'}",Voltage: 33KV | Current Rating: 15HP | Power Rating: 50KW | Conductor Material: STAINLESS STEEL 316 | Insulation Type: HEAVY,26000002,550,CNMC-000550,True,100.0,551,BPCL,BP000551,SWITCH-CONTROL Current Rating:15HP
352,HPCL,HP000352,Fasteners,STUD,HEX HEAD,stud hex head type finish:std,NOS,"{'Diameter': '1""', 'Length': '20FT', 'Thread Pitch': 'NORMAL', 'Material Grade': 'BRONZE', 'Finish': 'STD'}","Diameter: 1"" | Length: 20FT | Thread Pitch: NORMAL | Material Grade: BRONZE | Finish: STD",31160032,352,CNMC-000352,False,71.0,351,IOCL,IO000351,"HEX HEAD TYPE STUD Diameter:1"""
721,BPCL,BP000721,Instruments,PRESSURE GAUGE,SMART,SMART PRESSURE GAUGE Housing Material:ALLOY STEEL,EACH,"{'Range': '0-40 BAR', 'Accuracy': 'STD', 'Output Signal': 'HEAVY', 'Process Connection': 'STD', 'Housing Material': 'ALLOY STEEL'}",Range: 0-40 BAR | Accuracy: STD | Output Signal: HEAVY | Process Connection: STD | Housing Material: ALLOY STEEL,41000061,721,CNMC-000721,True,91.5,722,IOCL,IO000722,PRESSURE GAUGE-SMART Housing Material:ALLOY STEEL
715,BHEL,BH000715,Instruments,PRESSURE GAUGE,ANALOG,PRESSURE GAUGE ANALOG TYPE Range:0-40 BAR,EACH,"{'Range': '0-40 BAR', 'Accuracy': 'NORMAL', 'Output Signal': 'HEAVY', 'Process Connection': 'NORMAL', 'Housing Material': 'ALLOY STEEL'}",Range: 0-40 BAR | Accuracy: NORMAL | Output Signal: HEAVY | Process Connection: NORMAL | Housing Material: ALLOY STEEL,41000061,715,CNMC-000715,False,60.3,716,ONGC,ON000716,PRESSURE GAUGE (ANALOG) Output Signal:HEAVY
466,CPCL,CP000466,Pumps,PUMP,SUBMERSIBLE,PUMP (SUBMERSIBLE) Impeller Material:BRONZE,EACH,"{'Flow Rate': '25 M3/H', 'Head': 'HIGH', 'Power': '10KW', 'Speed': 'LIGHT', 'Impeller Material': 'BRONZE'}",Flow Rate: 25 M3/H | Head: HIGH | Power: 10KW | Speed: LIGHT | Impeller Material: BRONZE,40150077,465,CNMC-000465,True,100.0,467,IOCL,IO000467,"PUMP, SUBMERSIBLE Impeller Material:BRONZE"
364,IOCL,IO000364,Fasteners,SCREW,FLANGE,SCREW FLANGE TYPE Finish:STD,KG,"{'Diameter': '3/4""', 'Length': '20FT', 'Thread Pitch': 'NORMAL', 'Material Grade': 'CARBON STEEL', 'Finish': 'STD'}","Diameter: 3/4"" | Length: 20FT | Thread Pitch: NORMAL | Material Grade: CARBON STEEL | Finish: STD",31160062,364,CNMC-000364,True,100.0,365,ONGC,ON000365,SCREW FLANGE TYPE Finish:STD
597,CCL,CC000597,Gaskets & Seals,PACKING,GRAPHITE,"PACKING GRAPHITE TYPE Outer Diameter:3/4""",NOS,"{'Inner Diameter': '4""', 'Outer Diameter': '3/4""', 'Thickness': '8mm', 'Material': 'ALLOY STEEL', 'Pressure Rating': '600 PSI'}","Inner Diameter: 4"" | Outer Diameter: 3/4"" | Thickness: 8mm | Material: ALLOY STEEL | Pressure Rating: 600 PSI",31180089,597,CNMC-000597,False,76.6,595,HPCL,HP000595,"GRAPHITE TYPE PACKING Inner Diameter:4"""
773,ONGC,ON000773,Electrical,CABLE,INSTRUMENTATION,CABLE INSTRUMENTATION HEAVY,NOS,{},,26000075,773,CNMC-000773,False,57.0,821,CCL,CC000821,CABLE INSTRUMENTATION STD
299,HPCL,HP000299,Bearings,BEARING,SPHERICAL,"SPHERICAL TYPE BEARING Outside Diameter:6""",NOS,"{'Inside Diameter': '3""', 'Outside Diameter': '6""', 'Width': '8mm', 'Load Rating': '15HP', 'Seal Type': 'STD'}","Inside Diameter: 3"" | Outside Diameter: 6"" | Width: 8mm | Load Rating: 15HP | Seal Type: STD",31170062,299,CNMC-000299,False,70.8,298,CPCL,CP000298,SPHERICAL TYPE BEARING Load Rating:15HP
173,NTPC,NT000173,Valves,VALVE,PRESSURE RELIEF,VALVE PRESSURE RELIEF TYPE Temperature Rating:10KW,NOS,"{'Size': '2""', 'Pressure Rating': '300 PSI', 'Body Material': 'BRONZE', 'End Connection': 'HEAVY', 'Temperature Rating': '10KW'}","Size: 2"" | Pressure Rating: 300 PSI | Body Material: BRONZE | End Connection: HEAVY | Temperature Rating: 10KW",40140061,169,CNMC-000169,True,88.3,169,BPCL,BP000169,VALVE-PRESSURE RELIEF Temperature Rating:10KW
588,BHEL,BH000588,Electrical,MOTOR,HV,MOTOR HV TYPE Conductor Material:CAST IRON,METERS,"{'Voltage': '6.6KV', 'Current Rating': '5HP', 'Power Rating': '10HP', 'Conductor Material': 'CAST IRON', 'Insulation Type': 'LIGHT'}",Voltage: 6.6KV | Current Rating: 5HP | Power Rating: 10HP | Conductor Material: CAST IRON | Insulation Type: LIGHT,26000034,588,CNMC-000588,False,62.3,589,BPCL,BP000589,MOTOR HV TYPE Current Rating:5HP
320,NTPC,NT000320,Fasteners,BOLT,SOCKET HEAD,"BOLT, SOCKET HEAD Finish:NORMAL",KG,"{'Diameter': '6""', 'Length': '6M', 'Thread Pitch': 'HIGH', 'Material Grade': 'CARBON STEEL', 'Finish': 'NORMAL'}","Diameter: 6"" | Length: 6M | Thread Pitch: HIGH | Material Grade: CARBON STEEL | Finish: NORMAL",31160064,320,CNMC-000320,False,62.7,319,CPCL,CP000319,"BOLT, SOCKET HEAD Thread Pitch:HIGH"
600,NTPC,NT000600,Gaskets & Seals,GASKET,SPIRAL WOUND,GASKET (SPIRAL WOUND) Material:ALLOY STEL,EACH,"{'Inner Diameter': '1""', 'Outer Diameter': '1""', 'Thickness': '2mm', 'Material': 'ALLOY STEEL', 'Pressure Rating': '900 PSI'}","Inner Diameter: 1"" | Outer Diameter: 1"" | Thickness: 2mm | Material: ALLOY STEEL | Pressure Rating: 900 PSI",31180096,600,CNMC-000600,False,65.4,599,BPCL,BP000599,"GASKET (SPIRAL WOUND) Inner Diameter:1"""
810,BHEL,BH000810,Bearings,BEARING,ROLLER,BEARING ROLLER STD,EACH,{},,31170062,784,CNMC-000784,True,80.0,784,NTPC,NT000784,BEARING ROLLER STD
91,CPCL,CP000091,Pipes & Tubes,TUBE,WELDED,"WELDED TYPE TUBE Diameter:2""",FOOT,"{'Diameter': '2""', 'Wall Thickness': '2mm', 'Length': '3M', 'Material Grade': 'STAINLESS STEEL 304', 'End Type': 'STD'}","Diameter: 2"" | Wall Thickness: 2mm | Length: 3M | Material Grade: STAINLESS STEEL 304 | End Type: STD",27100037,91,CNMC-000091,False,73.7,89,SAIL,SA000089,"TUBE, WELDED Diameter:2"""
843,GAIL,GA000843,Bearings,BEARING,TAPERED ROLLER,BEARING TAPERED ROLLER SPECIAL,NOS,{},,31170062,843,CNMC-000843,True,80.0,861,IOCL,IO000861,BEARING TAPERED ROLLER SPECIAL
182,BHEL,BH000182,Valves,VALVE,CHECK,CHECK TYPE VALVE End Connection:STD,EACH,"{'Size': '10""', 'Pressure Rating': '150 PSI', 'Body Material': 'CARBON STEEL', 'End Connection': 'STD', 'Temperature Rating': '15HP'}","Size: 10"" | Pressure Rating: 150 PSI | Body Material: CARBON STEEL | End Connection: STD | Temperature Rating: 15HP",40140061,180,CNMC-000180,True,100.0,184,GAIL,GA000184,CHECK TYPE VALVE End Connection:STD
498,HPCL,HP000498,Pumps,PUMP,MULTISTAGE,MULTISTAGE PUMP Impeller Material:STAINLESS STEEL 304,NOS,"{'Flow Rate': '10 M3/H', 'Head': 'STD', 'Power': '50HP', 'Speed': 'NORMAL', 'Impeller Material': 'STAINLESS STEEL 304'}",Flow Rate: 10 M3/H | Head: STD | Power: 50HP | Speed: NORMAL | Impeller Material: STAINLESS STEEL 304,40150077,498,CNMC-000498,False,65.3,450,BHEL,BH000450,PUMP MULTISTAGE TYPE Impeller Material:STAINLESS STEEL 304
804,SAIL,SA000804,Gaskets & Seals,SEAL,PTFE,SEAL PTFE SPECIAL,EACH,{},,31180047,804,CNMC-000804,False,48.7,863,IOCL,IO000863,SEAL RUBBER SPECIAL
70,HPCL,HP000070,Pipes & Tubes,TUBE,WELDED,WELDED TYPE TUBE Material Grade:STAINLESS STEEL 316,FOOT,"{'Diameter': '4""', 'Wall Thickness': '12mm', 'Length': '10FT', 'Material Grade': 'STAINLESS STEEL 316', 'End Type': 'HEAVY'}","Diameter: 4"" | Wall Thickness: 12mm | Length: 10FT | Material Grade: STAINLESS STEEL 316 | End Type: HEAVY",27100037,70,CNMC-000070,False,61.8,67,GAIL,GA000067,WELDED TYPE TUBE End Type:HEAVY
132,CPCL,CP000132,Valves,VALVE,PRESSURE RELIEF,"VALVE, PRESSURE RELIEF Pressure Rating:1500 PSI",NOSS,"{'Size': '1/2""', 'Pressure Rating': '1500 PSI', 'Body Material': 'BRONZE', 'End Connection': 'HIGH', 'Temperature Rating': '10KW'}","Size: 1/2"" | Pressure Rating: 1500 PSI | Body Material: BRONZE | End Connection: HIGH | Temperature Rating: 10KW",40140061,132,CNMC-000132,False,67.7,128,HPCL,HP000128,"VALVE, PRESSURE RELIEF Size:1/2"""
432,CPCL,CP000432,Pumps,PUMP,CENTRIFUGAL,PUMP CENTRIFUGAL TYPE Flow Rate:200 M3/H,EACHS,"{'Flow Rate': '200 M3/H', 'Head': 'LIGHT', 'Power': '50HP', 'Speed': 'NORMAL', 'Impeller Material': 'CAST IRON'}",Flow Rate: 200 M3/H | Head: LIGHT | Power: 50HP | Speed: NORMAL | Impeller Material: CAST IRON,40150077,432,CNMC-000432,False,64.1,434,BPCL,BP000434,PUMP CENTRIFUGAL TYPE Impeller Material:CAST IRON
483,CPCL,CP000483,Pumps,PUMP,POSITIVE DISPLACEMENT,pump (positive displacement) flow rate:100 m3/h,NOS,"{'Flow Rate': '100 M3/H', 'Head': 'LIGHT', 'Power': '50KW', 'Speed': 'LIGHT', 'Impeller Material': 'CARBON STEEL'}",Flow Rate: 100 M3/H | Head: LIGHT | Power: 50KW | Speed: LIGHT | Impeller Material: CARBON STEEL,40150077,483,CNMC-000483,True,100.0,485,BPCL,BP000485,"PUMP, POSITIVE DISPLACEMENT Flow Rate:100 M3/H"
136,NTPC,NT000136,Valves,VALVE,CHECK,VALVE-CHECK Pressure Rating:600 PSI,NOS,"{'Size': '4""', 'Pressure Rating': '600 PSI', 'Body Material': 'CAST IRON', 'End Connection': 'HEAVY', 'Temperature Rating': '10HP'}","Size: 4"" | Pressure Rating: 600 PSI | Body Material: CAST IRON | End Connection: HEAVY | Temperature Rating: 10HP",40140061,136,CNMC-000136,False,62.1,162,ONGC,ON000162,VALVE (GLOBE) Pressure Rating:600 PSI
165,CCL,CC000165,Valves,VALVE,BUTTERFLY,"VALVE, BUTTERFLY End Connection:HEAVY",NOS,"{'Size': '8""', 'Pressure Rating': '150 PSI', 'Body Material': 'ALLOY STEEL', 'End Connection': 'HEAVY', 'Temperature Rating': '100HP'}","Size: 8"" | Pressure Rating: 150 PSI | Body Material: ALLOY STEEL | End Connection: HEAVY | Temperature Rating: 100HP",40140061,165,CNMC-000165,True,100.0,167,GAIL,GA000167,VALVE-BUTTERFLY End Connection:HEAVY
29,ONGC,ON000029,Pipes & Tubes,TUBE,GALVANIZED,"GALVANIZED TYPE TUBE Diameter:3""",METER,"{'Diameter': '3""', 'Wall Thickness': '12mm', 'Length': '10FT', 'Material Grade': 'ALLOY STEEL', 'End Type': 'STD'}","Diameter: 3"" | Wall Thickness: 12mm | Length: 10FT | Material Grade: ALLOY STEEL | End Type: STD",27100037,29,CNMC-000029,True,80.9,31,HPCL,HP000031,"GALVANIZED TUBE Diameter:3"""
750,IOCL,IO000750,Instruments,PRESSURE GAUGE,DIGITAL,"PRESSURE GAUGE, DIGITAL Accuracy:LIGHT",EACHS,"{'Range': '0-10 BAR', 'Accuracy': 'LIGHT', 'Output Signal': 'LIGHT', 'Process Connection': 'NORMAL', 'Housing Material': 'STAINLESS STEEL 304'}",Range: 0-10 BAR | Accuracy: LIGHT | Output Signal: LIGHT | Process Connection: NORMAL | Housing Material: STAINLESS STEEL 304,41000061,750,CNMC-000750,False,70.8,749,ONGC,ON000749,PRESSURE GAUGE (DIGITAL) Output Signal:LIGHT
194,CPCL,CP000194,Valves,VALVE,GLOBE,VALVE GLOBE TYPE Pressure Rating:1500 PSI,EACH,"{'Size': '1/2""', 'Pressure Rating': '1500 PSI', 'Body Material': 'CARBON STEEL', 'End Connection': 'HIGH', 'Temperature Rating': '15HP'}","Size: 1/2"" | Pressure Rating: 1500 PSI | Body Material: CARBON STEEL | End Connection: HIGH | Temperature Rating: 15HP",40140061,194,CNMC-000194,True,90.5,195,HPCL,HP000195,VALVE (GLOBE) Pressure Rating:1500 PSI
368,CCL,CC000368,Fasteners,SCREW,FLANGE,FLANGE SCREW Finish:STD,KG,"{'Diameter': '3/4""', 'Length': '20FT', 'Thread Pitch': 'NORMAL', 'Material Grade': 'CARBON STEEL', 'Finish': 'STD'}","Diameter: 3/4"" | Length: 20FT | Thread Pitch: NORMAL | Material Grade: CARBON STEEL | Finish: STD",31160062,368,CNMC-000368,False,79.1,364,IOCL,IO000364,SCREW FLANGE TYPE Finish:STD
579,NTPC,NT000579,Electrical,CABLE,LV,cable-lv current rating:50hp,METER,"{'Voltage': '230V', 'Current Rating': '50HP', 'Power Rating': '25HP', 'Conductor Material': 'STAINLESS STEEL 304', 'Insulation Type': 'LIGHT'}",Voltage: 230V | Current Rating: 50HP | Power Rating: 25HP | Conductor Material: STAINLESS STEEL 304 | Insulation Type: LIGHT,26000075,576,CNMC-000576,True,100.0,576,BPCL,BP000576,CABLE-LV Current Rating:50HP
170,GAIL,GA000170,Valves,VALVE,PRESSURE RELIEF,VALVE-PRESSURE RELIEF Body Material:BRONZE,NOS,"{'Size': '2""', 'Pressure Rating': '300 PSI', 'Body Material': 'BRONZE', 'End Connection': 'HEAVY', 'Temperature Rating': '10KW'}","Size: 2"" | Pressure Rating: 300 PSI | Body Material: BRONZE | End Connection: HEAVY | Temperature Rating: 10KW",40140061,170,CNMC-000170,False,76.0,127,NTPC,NT000127,"VALVE, PRESSURE RELIEF Body Material:BRONZE"
822,CCL,CC000822,Pumps,PUMP,POSITIVE DISPLACEMENT,PUMP POSITIVE DISPLACEMENT STD,NOS,{},,40150077,822,CNMC-000822,False,59.1,429,CCL,CC000429,"PUMP, POSITIVE DISPLACEMENT Speed:STD"
141,HPCL,HP000141,Valves,VALVE,BALL,"BALL VALVE Size:3""",EACH,"{'Size': '3""', 'Pressure Rating': '2500 PSI', 'Body Material': 'STAINLESS STEEL 304', 'End Connection': 'NORMAL', 'Temperature Rating': '10HP'}","Size: 3"" | Pressure Rating: 2500 PSI | Body Material: STAINLESS STEEL 304 | End Connection: NORMAL | Temperature Rating: 10HP",40140061,141,CNMC-000141,False,72.2,143,CPCL,CP000143,"VALVE BALL TYPE Size:3"""
174,ONGC,ON000174,Valves,VALVE,GLOBE,VALVE GLOBE TYPE Temperature Rating:5KW,EACH,"{'Size': '3/4""', 'Pressure Rating': '300 PSI', 'Body Material': 'CARBON STEEL', 'End Connection': 'HEAVY', 'Temperature Rating': '5KW'}","Size: 3/4"" | Pressure Rating: 300 PSI | Body Material: CARBON STEEL | End Connection: HEAVY | Temperature Rating: 5KW",40140061,174,CNMC-000174,False,69.7,175,GAIL,GA000175,"VALVE GLOBE TYPE Size:3/4"""
7,GAIL,GA000007,Pipes & Tubes,TUBING,CARBON STEEL,"TUBING (CARBON STEEL) Diameter:1/2""",METER,"{'Diameter': '1/2""', 'Wall Thickness': '8mm', 'Length': '6M', 'Material Grade': 'ALLOY STEEL', 'End Type': 'HEAVY'}","Diameter: 1/2"" | Wall Thickness: 8mm | Length: 6M | Material Grade: ALLOY STEEL | End Type: HEAVY",27100056,7,CNMC-000007,True,100.0,9,NTPC,NT000009,"tubing, carbon steel diameter:1/2"""
583,GAIL,GA000583,Electrical,CIRCUIT BREAKER,HV,CIRCUIT BREAKER HV TYPE Current Rating:5HP,NOS,"{'Voltage': '230V', 'Current Rating': '5HP', 'Power Rating': '5KW', 'Conductor Material': 'CAST IRON', 'Insulation Type': 'STD'}",Voltage: 230V | Current Rating: 5HP | Power Rating: 5KW | Conductor Material: CAST IRON | Insulation Type: STD,26000027,583,CNMC-000583,True,84.7,584,NTPC,NT000584,HV CIRCUIT BREAKER Current Rating:5HP
395,CCL,CC000395,Fasteners,SCREW,LOCK,LOCK SCREW Material Grade:CAST IRON,KG,"{'Diameter': '8""', 'Length': '20FT', 'Thread Pitch': 'LIGHT', 'Material Grade': 'CAST IRON', 'Finish': 'STD'}","Diameter: 8"" | Length: 20FT | Thread Pitch: LIGHT | Material Grade: CAST IRON | Finish: STD",31160062,395,CNMC-000395,False,57.5,394,BPCL,BP000394,"SCREW, LOCK Diameter:8"""
74,NTPC,NT000074,Pipes & Tubes,TUBING,CARBON STEEL,"CARBON STEEL TUBING Diameter:3/4""",METER,"{'Diameter': '3/4""', 'Wall Thickness': '10mm', 'Length': '6M', 'Material Grade': 'STAINLESS STEEL 316', 'End Type': 'LIGHT'}","Diameter: 3/4"" | Wall Thickness: 10mm | Length: 6M | Material Grade: STAINLESS STEEL 316 | End Type: LIGHT",27100056,74,CNMC-000074,True,84.1,75,CPCL,CP000075,"CARBON STEEL TYPE TUBING Diameter:3/4"""
719,CCL,CC000719,Instruments,PRESSURE GAUGE,DIGITAL,PRESSURE GAUGE-DIGITAL Accuracy:STD,NOS,"{'Range': '0-100 BAR', 'Accuracy': 'STD', 'Output Signal': 'STD', 'Process Connection': 'LIGHT', 'Housing Material': 'CARBON STEEL'}",Range: 0-100 BAR | Accuracy: STD | Output Signal: STD | Process Connection: LIGHT | Housing Material: CARBON STEEL,41000061,717,CNMC-000717,True,100.0,717,CPCL,CP000717,"PRESSURE GAUGE, DIGITAL Accuracy:STD"
334,GAIL,GA000334,Fasteners,BOLT,HEX HEAD,HEX HEAD TYPE BOLT Length:6M,KG,"{'Diameter': '3/4""', 'Length': '6M', 'Thread Pitch': 'STD', 'Material Grade': 'STAINLESS STEEL 304', 'Finish': 'HIGH'}","Diameter: 3/4"" | Length: 6M | Thread Pitch: STD | Material Grade: STAINLESS STEEL 304 | Finish: HIGH",31160064,334,CNMC-000334,True,89.4,339,CPCL,CP000339,BOLT HEX HEAD TYPE Length:6M
463,SAIL,SA000463,Pumps,PUMP,CENTRIFUGAL,PUMP-CENTRIFUGAL Speed:HIGH,EACH,"{'Flow Rate': '10 M3/H', 'Head': 'HEAVY', 'Power': '50KW', 'Speed': 'HIGH', 'Impeller Material': 'STAINLESS STEEL 304'}",Flow Rate: 10 M3/H | Head: HEAVY | Power: 50KW | Speed: HIGH | Impeller Material: STAINLESS STEEL 304,40150077,463,CNMC-000463,False,63.9,464,GAIL,GA000464,PUMP-CENTRIFUGAL Power:50KW
146,BHEL,BH000146,Valves,VALVE,PRESSURE RELIEF,VALVE-PRESSURE RELIEF Body Material:STAINLESS STEEL 316,NOS,"{'Size': '2""', 'Pressure Rating': '600 PSI', 'Body Material': 'STAINLESS STEEL 316', 'End Connection': 'NORMAL', 'Temperature Rating': '100HP'}","Size: 2"" | Pressure Rating: 600 PSI | Body Material: STAINLESS STEEL 316 | End Connection: NORMAL | Temperature Rating: 100HP",40140061,146,CNMC-000146,False,60.7,144,HPCL,HP000144,PRESSURE RELIEF VALVE Pressure Rating:600 PSI
235,BPCL,BP000235,Bearings,BEARING,SPHERICAL,"BEARING-SPHERICAL Inside Diameter:1""",EACH,"{'Inside Diameter': '1""', 'Outside Diameter': '2""', 'Width': '12mm', 'Load Rating': '100HP', 'Seal Type': 'STD'}","Inside Diameter: 1"" | Outside Diameter: 2"" | Width: 12mm | Load Rating: 100HP | Seal Type: STD",31170062,235,CNMC-000235,False,69.5,237,BHEL,BH000237,"SPHERICAL BEARING Outside Diameter:2"""
221,BHEL,BH000221,Bearings,BEARING,TAPERED ROLLER,"TAPERED ROLLER BEARING Inside Diameter:1/2""",NOS,"{'Inside Diameter': '1/2""', 'Outside Diameter': '2""', 'Width': '12mm', 'Load Rating': '20HP', 'Seal Type': 'STD'}","Inside Diameter: 1/2"" | Outside Diameter: 2"" | Width: 12mm | Load Rating: 20HP | Seal Type: STD",31170062,221,CNMC-000221,True,100.0,222,NTPC,NT000222,"TAPERED ROLLER BEARING Inside Diameter:1/2"""
